time(sec),x,z
117.4833,4.645926,-2.892321
117.5322,4.645926,-2.892321
117.5787,4.645926,-2.892321
117.625,4.645926,-2.892321
117.6723,4.645926,-2.892321
117.7199,4.645926,-2.892321
117.7674,4.645926,-2.892321
117.8136,4.645926,-2.892321
117.8651,4.645926,-2.892321
117.9108,4.645926,-2.892321
117.9582,4.645926,-2.892321
118.0032,4.645926,-2.892321
118.0423,4.645926,-2.892321
118.0923,4.614655,-2.843611
118.1408,4.54563,-2.716484
118.1912,4.520865,-2.661508
118.2385,4.506284,-2.625777
118.2876,4.48242,-2.560033
118.3322,4.463877,-2.500129
118.3757,4.447517,-2.437098
118.42,4.437794,-2.392315
118.4629,4.429956,-2.349613
118.5052,4.423464,-2.306686
118.5534,4.419616,-2.275568
118.5906,4.419616,-2.275568
118.6338,4.419616,-2.275568
118.678,4.419616,-2.275568
118.7225,4.419616,-2.275568
118.7658,4.419616,-2.275568
118.8075,4.419616,-2.275568
118.8496,4.419616,-2.275568
118.8902,4.419616,-2.275568
118.9322,4.419616,-2.275568
118.9732,4.419616,-2.275568
119.0156,4.419616,-2.275568
119.0553,4.419616,-2.275568
119.1106,4.419616,-2.275568
119.141,4.419616,-2.275568
119.1776,4.419616,-2.275568
119.2218,4.419616,-2.275568
119.2673,4.419616,-2.275568
119.3091,4.419616,-2.275568
119.3503,4.419616,-2.275568
119.3903,4.419616,-2.275568
119.4307,4.419616,-2.275568
119.473,4.419616,-2.275568
119.5192,4.419616,-2.275568
119.5577,4.419616,-2.275568
119.6145,4.419616,-2.275568
119.6419,4.419616,-2.275568
119.6858,4.419616,-2.275568
119.7245,4.419616,-2.275568
119.7685,4.419616,-2.275568
119.8107,4.419616,-2.275568
119.853,4.419616,-2.275568
119.8928,4.419616,-2.275568
119.9426,4.121482,-2.30895
120.0112,3.823352,-2.342388
120.0599,3.624598,-2.364681
120.1103,3.32653,-2.398239
120.142,3.127777,-2.420533
120.1589,3.127777,-2.420533
120.184,2.929023,-2.442827
120.228,2.730269,-2.465121
120.2729,2.531516,-2.487414
120.3165,2.332761,-2.509685
120.3598,2.13401,-2.531984
120.4088,1.83588,-2.565425
120.4465,1.637126,-2.587718
120.4775,1.537826,-2.599009
120.5199,1.339093,-2.621341
120.6266,0.74283,-2.688181
120.6555,0.6434534,-2.699327
120.6723,0.5440763,-2.710471
120.6916,0.4447539,-2.72172
120.7467,0.1466334,-2.755179
120.7939,-0.05212021,-2.777472
120.82,-0.151497,-2.78862
120.8601,-0.4496274,-2.82206
120.9084,-0.6488744,-2.839626
120.9534,-0.8479596,-2.858834
120.9863,-1.046829,-2.880057
121.0283,-1.245697,-2.901298
121.0703,-1.444565,-2.922551
121.1174,-1.643337,-2.943983
121.1593,-1.842171,-2.965298
121.1995,-2.041035,-2.986557
121.2752,-2.43877,-3.029063
121.3194,-2.637626,-3.050317
121.3635,-2.93593,-3.082141
121.407,-3.134798,-3.10339
121.4497,-3.336843,-3.091025
121.4926,-3.540405,-3.027939
121.535,-3.540809,-2.998998
121.5516,-3.540818,-2.994174
121.5773,-3.540607,-2.970054
121.6217,-3.53989,-2.943532
121.6656,-3.538795,-2.919436
121.7054,-3.537779,-2.902583
121.7424,-3.537107,-2.892959
121.7847,-3.535767,-2.876127
121.8241,-3.53491,-2.866518
121.8744,-3.53491,-2.866518
121.904,-3.53491,-2.866518
121.9445,-3.734055,-2.848043
122.0196,-4.032771,-2.820335
122.0668,-4.33145,-2.792711
122.1055,-4.530595,-2.774237
122.1413,-4.72974,-2.755763
122.1579,-4.72974,-2.755763
122.1765,-4.829312,-2.746526
122.2155,-5.028454,-2.728059
122.2543,-5.227554,-2.709679
122.2917,-5.426699,-2.691205
time(sec),x,z
0,0,0
0,0,0
0.02000427,0,0
0.03643036,0,0
0.05573273,0,0
0.07258606,0,0
0.09015656,0,0
0.1067276,0,0
0.1246033,0,0
0.1554565,0,0
0.1882629,0,0
0.2219315,0,0
0.2600174,0,0
0.2989426,0,0
0.3334732,0,0
0.36689,0,0
0.401947,0,0
0.4386292,0,0
0.471962,0,0
0.5051727,0,0
0.5393295,0,0
0.574379,0,0
0.6074295,0,0
0.642189,0,0
0.6737595,0,0
0.7066956,0,0
0.7391205,0,0
0.7720261,0,0
0.8042603,0,0
0.8379517,0,0
0.8703156,0,0
0.9029922,0,0
0.9352341,0,0
0.9679184,0,0
0.9999161,0,0
1.032974,0,0
1.066605,0,0
1.100723,0,0
1.13443,0,0
1.165085,0,0
1.197395,0,0
1.229691,0,0
1.26181,0,0
1.295609,0,0
1.32769,0,0
1.357872,0,0
1.388771,0,0
1.422829,0,0
1.451622,0,0
1.486061,0,0
1.514977,0,0
1.546379,0,0
1.580856,0,0
1.612961,0,0
1.645126,0,0
1.675468,0,0
1.706558,0,0
1.738571,0,0
1.772385,0,0
1.80732,0,0
1.839333,0,0
1.871819,0,0
1.904823,0,0
1.937691,0,0
1.970917,0,0
2.000786,0,0
2.032936,0,0
2.063042,0,0
2.099312,0,0
2.128998,0,0
2.160492,0,0
2.190468,0,0
2.222855,0,0
2.25631,0,0
2.289307,0,0
2.322083,0,0
2.35537,0,0
2.386292,0,0
2.416428,0,0
2.447495,0,0
2.478142,0,0
2.511215,0,0
2.543251,0,0
2.578621,0,0
2.606117,0,0
2.640022,0,0
2.671112,0,0
2.703842,0,0
2.737267,0,0
2.769058,0,0
2.799789,0,0
2.831085,0,0
2.863693,0,0
2.896332,0,0
2.929108,0,0
2.964714,0,0
2.994362,0,0
3.027512,0,0
3.052902,0,0
3.088379,0,0
3.120773,0,0
3.153824,0,0
3.185547,0,0
3.21859,0,0
3.25071,0,0
3.283997,0,0
3.317833,0,0
3.350037,0,0
3.380432,0,0
3.411293,0,0
3.44239,0,0
3.474197,0,0
3.50425,0,0
3.537575,0,0
3.566696,0,0
3.599083,0,0
3.631508,0,0
3.660904,0,0
3.692253,0,0
3.728142,0,0
3.757439,0,0
3.790207,0,0
3.822372,0,0
3.85257,0,0
3.885147,0,0
3.91806,0,0
3.949631,0,0
3.979927,0,0
4.011696,0,0
4.044884,0,0
4.080841,0,0
4.111603,0,0
4.14547,0,0
4.175285,0,0
4.207848,0,0
4.239525,0,0
4.273994,0,0
4.305603,0,0
4.338737,0,0
4.370079,0,0
4.402328,0,0
4.434746,0,0
4.466751,0,0
4.500198,0,0
4.531639,0,0
4.562492,0,0
4.597115,0,0
4.628517,0,0
4.661774,0,0
4.692741,0,0
4.72551,0,0
4.75563,0,0
4.787224,0,0
4.818512,0,0
4.851128,0,0
4.880295,0,0
4.913414,0,0
4.944283,0,0
4.975204,0,0
5.009018,0,0
5.040344,0,0
5.073189,0,0
5.105629,0,0
5.136574,0,0
5.167885,0,0
5.198418,0,0
5.231201,0,0
5.26474,0,0
5.298553,0,0
5.329048,0,0
5.361443,0,0
5.392166,0,0
5.421684,0,0
5.453064,0,0
5.487091,0,0
5.516685,0,0
5.548592,0,0
5.579521,0,0
5.616264,0,0
5.646088,0,0
5.678703,0,0
5.70977,0,0
5.742683,0,0
5.773232,0,0
5.805367,0,0
5.837715,0,0
5.869881,0,0
5.903084,0,0
5.934242,0,0
5.965202,0,0
5.997017,0,0
6.030602,0,0
6.06118,0,0
6.096626,0,0
6.126701,0,0
6.159706,0,0
6.19149,0,0
6.220848,0,0
6.252724,0,0
6.285545,0,0
6.315376,0,0
6.347755,0,0
6.378502,0,0
6.409126,0,0
6.440956,0,0
6.470894,0,0
6.502754,0,0
6.534523,0,0
6.56498,0,0
6.600716,0,0
6.63131,0,0
6.662132,0,0
6.695274,0,0
6.727867,0,0
6.758797,0,0
6.791756,0,0
6.825218,0,0
6.859306,0,0
6.891502,0,0
6.919579,0,0
6.952278,0,0
6.982735,0,0
7.015831,0,0
7.047585,0,0
7.08123,0,0
7.112556,0,0
7.144371,0,0
7.177299,0,0
7.206596,0,0
7.240211,0,0
7.273201,0,0
7.30558,0,0
7.338905,0,0
7.371574,0,0
7.398567,0,0
7.430092,0,0
7.462547,0,0
7.494576,0,0
7.526253,0,0
7.558739,0,0
7.595024,0,0
7.624672,0,0
7.659309,0,0
7.689537,0,0
7.723991,0,0
7.756233,0,0
7.788109,0,0
7.820457,0,0
7.852852,0,0
7.884651,0,0
7.916161,0,0
7.947792,0,0
7.979683,0,0
8.014442,0,0
8.04792,0,0
8.076958,0,0
8.113533,0,0
8.144203,0,0
8.176491,0,0
8.208244,0,0
8.240761,0,0
8.273949,0,0
8.305962,0,0
8.33828,0,0
8.370033,0,0
8.399666,0,0
8.432121,0,0
8.464424,0,0
8.49691,0,0
8.530083,0,0
8.561928,0,0
8.591652,0,0
8.625923,0,0
8.65995,0,0
8.692558,0,0
8.722343,0,0
8.75428,0,0
8.785896,0,0
8.81797,0,0
8.848061,0,0
8.878593,0,0
8.914223,0,0
8.946358,0,0
8.978676,0,0
9.013405,0,0
9.043037,0,0
9.074547,0,0
9.109138,0,0
9.141945,0,0
9.173622,0,0
9.20565,0,0
9.238518,0,0
9.270653,0,0
9.303535,0,0
9.338249,0,0
9.402138,0,0
9.441521,0,0
9.475533,0,0
9.506889,0,0
9.523537,0,0
9.565315,0,0
9.598076,0,0
9.639305,0,0
9.669197,0,0
9.704964,0,0
9.734459,0,0
9.764839,0,0
9.795753,0,0
9.82856,0,0
9.85775,0,0
9.893929,0,0
10.00823,0,0
10.02639,0,0
10.04389,0,0
10.0736,0,0
10.11132,0,0
10.14349,0,0
10.16007,0,0
10.17756,0,0
10.2178,0,0
10.24062,0,0
10.27361,0,0
10.30721,0.002412044,-2.145767E-06
10.34089,0.01206007,-5.25713E-05
10.37495,0.009648103,-3.373623E-05
10.40618,0.01206007,-5.25713E-05
10.44155,0.009648101,-3.373623E-05
10.47327,0.009648101,-3.373623E-05
10.50683,0.009648101,-3.373623E-05
10.5418,0.009648101,-3.373623E-05
10.57258,0.009648101,-3.373623E-05
10.60374,0.009648101,-3.373623E-05
10.63952,0.009648101,-3.373623E-05
10.67107,0.009648101,-3.373623E-05
10.70252,0.009648101,-3.373623E-05
10.73365,0.009648101,-3.373623E-05
10.76308,0.009648101,-3.373623E-05
10.79581,0.009648101,-3.373623E-05
10.82952,0.009648101,-3.373623E-05
10.86053,0.009648101,-3.373623E-05
10.89587,0.009648101,-3.373623E-05
10.92342,0.009648101,-3.373623E-05
10.95521,0.009648101,-3.373623E-05
10.98734,0.009648101,-3.373623E-05
11.02221,0.009648101,-3.373623E-05
11.05186,0.009648101,-3.373623E-05
11.08425,0.009648101,-3.373623E-05
11.11782,0.009648101,-3.373623E-05
11.14893,0.009648101,-3.373623E-05
11.18082,0.009648101,-3.373623E-05
11.21326,0.009648101,-3.373623E-05
11.24599,0.009648101,-3.373623E-05
11.27836,0.009648101,-3.373623E-05
11.31074,0.009648101,-3.373623E-05
11.34495,0.009648101,-3.373623E-05
11.37733,0.009648101,-3.373623E-05
11.40858,0.009648101,-3.373623E-05
11.44074,0.009648101,-3.373623E-05
11.47138,0.009648101,-3.373623E-05
11.50225,0.009648101,-3.373623E-05
11.53257,0.009648101,-3.373623E-05
11.56483,0.009648101,-3.373623E-05
11.5956,0.009648101,-3.373623E-05
11.62978,0.009648101,-3.373623E-05
11.66106,0.009648101,-3.373623E-05
11.69233,0.009648101,-3.373623E-05
11.72358,0.009648101,-3.373623E-05
11.75629,0.009648101,-3.373623E-05
11.78869,0.009648101,-3.373623E-05
11.82084,0.009648101,-3.373623E-05
11.85259,0.009648101,-3.373623E-05
11.88366,0.009648101,-3.373623E-05
11.91445,0.009648101,-3.373623E-05
11.94517,0.009648101,-3.373623E-05
11.97608,0.009648101,-3.373623E-05
12.01026,0.009648101,-3.373623E-05
12.03938,0.009648101,-3.373623E-05
12.07429,0.009648101,-3.373623E-05
12.10261,0.009648101,-3.373623E-05
12.13714,0.009648101,-3.373623E-05
12.16831,0.009648101,-3.373623E-05
12.1999,0.009648101,-3.373623E-05
12.23008,0.009648101,-3.373623E-05
12.26188,0.009648101,-3.373623E-05
12.29472,0.009648101,-3.373623E-05
12.32632,0.009648101,-3.373623E-05
12.35911,0.009648101,-3.373623E-05
12.3926,0.009648101,-3.373623E-05
12.42318,0.009648101,-3.373623E-05
12.45464,0.009648101,-3.373623E-05
12.48574,0.009648101,-3.373623E-05
12.51752,0.009648101,-3.373623E-05
12.54792,0.009648101,-3.373623E-05
12.58009,0.009648101,-3.373623E-05
12.60944,0.009648101,-3.373623E-05
12.64317,0.009648101,-3.373623E-05
12.67396,0.009648101,-3.373623E-05
12.70855,0.009648101,-3.373623E-05
12.73942,0.009648101,-3.373623E-05
12.77206,0.009648101,-3.373623E-05
12.80495,0.009648101,-3.373623E-05
12.83732,0.009648101,-3.373623E-05
12.86892,0.009648101,-3.373623E-05
12.89999,0.009648101,-3.373623E-05
12.93325,0.009648101,-3.373623E-05
12.9643,0.009648101,-3.373623E-05
12.99662,0.009648101,-3.373623E-05
13.02888,0.009648101,-3.373623E-05
13.0617,0.009648101,-3.373623E-05
13.09457,0.009648101,-3.373623E-05
13.13018,0.009648101,-3.373623E-05
13.16552,0.009648101,-3.373623E-05
13.19451,0.009648101,-3.373623E-05
13.22643,0.009648101,-3.373623E-05
13.25845,0.009648101,-3.373623E-05
13.28962,0.009648101,-3.373623E-05
13.32186,0.009648101,-3.373623E-05
13.35282,0.009648101,-3.373623E-05
13.38558,0.009648101,-3.373623E-05
13.41999,0.009648101,-3.373623E-05
13.45023,0.009648101,-3.373623E-05
13.48055,0.009648101,-3.373623E-05
13.50941,0.009648101,-3.373623E-05
13.54296,0.009648101,-3.373623E-05
13.57554,0.009648101,-3.373623E-05
13.60682,0.009648101,-3.373623E-05
13.64144,0.009648101,-3.373623E-05
13.67347,0.009648101,-3.373623E-05
13.70757,0.009648101,-3.373623E-05
13.74058,0.009648101,-3.373623E-05
13.77148,0.009648101,-3.373623E-05
13.80341,0.009648101,-3.373623E-05
13.83538,0.009648101,-3.373623E-05
13.8673,0.009648101,-3.373623E-05
13.89936,0.009648101,-3.373623E-05
13.93349,0.009648101,-3.373623E-05
13.96621,0.009648101,-3.373623E-05
13.99653,0.009648101,-3.373623E-05
14.03088,0.009648101,-3.373623E-05
14.06036,0.009648101,-3.373623E-05
14.09104,0.009648101,-3.373623E-05
14.11845,0.009648101,-3.373623E-05
14.15319,0.009648101,-3.373623E-05
14.18594,0.009648101,-3.373623E-05
14.2172,0.009648101,-3.373623E-05
14.24862,0.009648101,-3.373623E-05
14.28094,0.009648101,-3.373623E-05
14.3139,0.009648101,-3.373623E-05
14.3462,0.009648101,-3.373623E-05
14.38023,0.009648101,-3.373623E-05
14.41245,0.009648101,-3.373623E-05
14.4444,0.009648101,-3.373623E-05
14.47439,0.009648101,-3.373623E-05
14.50513,0.009648101,-3.373623E-05
14.5359,0.009648101,-3.373623E-05
14.56753,0.009648101,-3.373623E-05
14.5983,0.009648101,-3.373623E-05
14.63485,0.009648101,-3.373623E-05
14.66045,0.009648101,-3.373623E-05
14.69151,0.009648101,-3.373623E-05
14.72465,0.009648101,-3.373623E-05
14.75657,0.009648101,-3.373623E-05
14.78924,0.009648101,-3.373623E-05
14.82198,0.009648101,-3.373623E-05
14.8543,0.009648101,-3.373623E-05
14.88667,0.009648101,-3.373623E-05
14.91778,0.009648101,-3.373623E-05
14.95,0.009648101,-3.373623E-05
14.98432,0.009648101,-3.373623E-05
15.01809,0.009648101,-3.373623E-05
15.05,0.009648101,-3.373623E-05
15.08146,0.009648101,-3.373623E-05
15.11295,0.009648101,-3.373623E-05
15.14779,0.009648101,-3.373623E-05
15.17753,0.009648101,-3.373623E-05
15.21113,0.009648101,-3.373623E-05
15.24139,0.009648101,-3.373623E-05
15.27479,0.009648101,-3.373623E-05
15.30715,0.009648101,-3.373623E-05
15.34068,0.009648101,-3.373623E-05
15.37406,0.009648101,-3.373623E-05
15.40441,0.009648101,-3.373623E-05
15.43595,0.009648101,-3.373623E-05
15.46702,0.009648101,-3.373623E-05
15.49778,0.009648101,-3.373623E-05
15.52944,0.009648101,-3.373623E-05
15.56054,0.009648101,-3.373623E-05
15.59029,0.009648101,-3.373623E-05
15.61823,0.009648101,-3.373623E-05
15.65421,0.009648101,-3.373623E-05
15.68618,0.009648101,-3.373623E-05
15.71758,0.009648101,-3.373623E-05
15.74915,0.009648101,-3.373623E-05
15.78313,0.009648101,-3.373623E-05
15.81425,0.009648101,-3.373623E-05
15.8466,0.009648101,-3.373623E-05
15.87885,0.009648101,-3.373623E-05
15.9114,0.009648101,-3.373623E-05
15.9443,0.009648101,-3.373623E-05
15.97643,0.009648101,-3.373623E-05
16.01151,0.009648101,-3.373623E-05
16.04144,0.009648101,-3.373623E-05
16.07246,0.009648101,-3.373623E-05
16.10596,0.009648101,-3.373623E-05
16.13651,0.009648101,-3.373623E-05
16.16811,0.009648101,-3.373623E-05
16.20141,0.009648101,-3.373623E-05
16.23328,0.009648101,-3.373623E-05
16.26585,0.009648101,-3.373623E-05
16.30024,0.009648101,-3.373623E-05
16.3308,0.009648101,-3.373623E-05
16.36196,0.009648101,-3.373623E-05
16.3939,0.009648101,-3.373623E-05
16.42345,0.009648101,-3.373623E-05
16.4548,0.009648101,-3.373623E-05
16.4866,0.009648101,-3.373623E-05
16.51727,0.009648101,-3.373623E-05
16.54812,0.009648101,-3.373623E-05
16.57795,0.009648101,-3.373623E-05
16.61112,0.009648101,-3.373623E-05
16.64034,0.009648101,-3.373623E-05
16.67551,0.009648101,-3.373623E-05
16.70858,0.009648101,-3.373623E-05
16.74129,0.009648101,-3.373623E-05
16.76977,0.009648101,-3.373623E-05
16.80109,0.009648101,-3.373623E-05
16.8328,0.009648101,-3.373623E-05
16.86521,0.009648101,-3.373623E-05
16.89759,0.009648101,-3.373623E-05
16.92942,0.009648101,-3.373623E-05
16.96104,0.009648101,-3.373623E-05
16.99305,0.009648101,-3.373623E-05
17.02427,0.009648101,-3.373623E-05
17.0568,0.009648101,-3.373623E-05
17.08839,0.009648101,-3.373623E-05
17.11985,0.009648101,-3.373623E-05
17.15389,0.009648101,-3.373623E-05
17.187,0.009648101,-3.373623E-05
17.22118,0.009648101,-3.373623E-05
17.25213,0.009648101,-3.373623E-05
17.28486,0.009648101,-3.373623E-05
17.31672,0.009648101,-3.373623E-05
17.35098,0.009648101,-3.373623E-05
17.38026,0.009648101,-3.373623E-05
17.41085,0.009648101,-3.373623E-05
17.44241,0.009648101,-3.373623E-05
17.47324,0.009648101,-3.373623E-05
17.50448,0.009648101,-3.373623E-05
17.53695,0.009648101,-3.373623E-05
17.56641,0.009648101,-3.373623E-05
17.59715,0.009648101,-3.373623E-05
17.6296,0.009648101,-3.373623E-05
17.66531,0.009648101,-3.373623E-05
17.69573,0.009648101,-3.373623E-05
17.72892,0.009648101,-3.373623E-05
17.76151,0.009648101,-3.373623E-05
17.79241,0.009648101,-3.373623E-05
17.82542,0.009648101,-3.373623E-05
17.85816,0.009648101,-3.373623E-05
17.88993,0.009648101,-3.373623E-05
17.92278,0.009648101,-3.373623E-05
17.95565,0.009648101,-3.373623E-05
17.98585,0.009648101,-3.373623E-05
18.01894,0.009648101,-3.373623E-05
18.04882,0.009648101,-3.373623E-05
18.08083,0.009648101,-3.373623E-05
18.11272,0.009648101,-3.373623E-05
18.14239,0.009648101,-3.373623E-05
18.17867,0.009648101,-3.373623E-05
18.20974,0.009648101,-3.373623E-05
18.24259,0.009648101,-3.373623E-05
18.27219,0.009648101,-3.373623E-05
18.3046,0.009648101,-3.373623E-05
18.33529,0.009648101,-3.373623E-05
18.36712,0.009648101,-3.373623E-05
18.39816,0.009648101,-3.373623E-05
18.42847,0.009648101,-3.373623E-05
18.46212,0.009648101,-3.373623E-05
18.49354,0.009648101,-3.373623E-05
18.52451,0.009648101,-3.373623E-05
18.55503,0.009648101,-3.373623E-05
18.58543,0.009648101,-3.373623E-05
18.61642,0.009648101,-3.373623E-05
18.64843,0.009648101,-3.373623E-05
18.68101,0.009648101,-3.373623E-05
18.71484,0.009648101,-3.373623E-05
18.743,0.009648101,-3.373623E-05
18.77717,0.009648101,-3.373623E-05
18.80897,0.009648101,-3.373623E-05
18.84028,0.009648101,-3.373623E-05
18.87316,0.009648101,-3.373623E-05
18.90403,0.009648101,-3.373623E-05
18.93568,0.009648101,-3.373623E-05
18.96835,0.009648101,-3.373623E-05
18.99941,0.009648101,-3.373623E-05
19.03442,0.009648101,-3.373623E-05
19.0646,0.009648101,-3.373623E-05
19.09585,0.009648101,-3.373623E-05
19.12777,0.009648101,-3.373623E-05
19.16019,0.009648101,-3.373623E-05
19.1946,0.009648101,-3.373623E-05
19.22536,0.009648101,-3.373623E-05
19.25828,0.009648101,-3.373623E-05
19.29072,0.009648101,-3.373623E-05
19.32293,0.009648101,-3.373623E-05
19.35624,0.009648101,-3.373623E-05
19.38789,0.009648101,-3.373623E-05
19.42252,0.009648101,-3.373623E-05
19.45347,0.009648101,-3.373623E-05
19.48438,0.009648101,-3.373623E-05
19.51551,0.009648101,-3.373623E-05
19.54754,0.009648101,-3.373623E-05
19.57812,0.009648101,-3.373623E-05
19.60899,0.009648101,-3.373623E-05
19.64108,0.009648101,-3.373623E-05
19.67022,0.009648101,-3.373623E-05
19.7029,0.009648101,-3.373623E-05
19.73537,0.009648101,-3.373623E-05
19.76722,0.009648101,-3.373623E-05
19.79818,0.009648101,-3.373623E-05
19.83067,0.009648101,-3.373623E-05
19.86321,0.009648101,-3.373623E-05
19.89671,0.009648101,-3.373623E-05
19.92847,0.009648101,-3.373623E-05
19.95853,0.009648101,-3.373623E-05
19.98977,0.009648101,-3.373623E-05
20.01986,0.009648101,-3.373623E-05
20.05103,0.009648101,-3.373623E-05
20.08363,0.009648101,-3.373623E-05
20.11375,0.009648101,-3.373623E-05
20.14553,0.009648101,-3.373623E-05
20.1767,0.009648101,-3.373623E-05
20.21423,0.009648101,-3.373623E-05
20.2441,0.009648101,-3.373623E-05
20.27642,0.009648101,-3.373623E-05
20.30862,0.009648101,-3.373623E-05
20.33857,0.009648101,-3.373623E-05
20.37132,0.009648101,-3.373623E-05
20.40188,0.009648101,-3.373623E-05
20.43262,0.009648101,-3.373623E-05
20.46387,0.009648101,-3.373623E-05
20.49505,0.009648101,-3.373623E-05
20.52605,0.009648101,-3.373623E-05
20.55793,0.009648101,-3.373623E-05
20.58787,0.009648101,-3.373623E-05
20.62005,0.009648101,-3.373623E-05
20.65102,0.009648101,-3.373623E-05
20.68198,0.009648101,-3.373623E-05
20.71796,0.009648101,-3.373623E-05
20.7499,0.009648101,-3.373623E-05
20.78158,0.009648101,-3.373623E-05
20.81373,0.009648101,-3.373623E-05
20.8438,0.009648101,-3.373623E-05
20.87739,0.009648101,-3.373623E-05
20.90929,0.009648101,-3.373623E-05
20.94105,0.009648101,-3.373623E-05
20.97219,0.009648101,-3.373623E-05
21.00675,0.009648101,-3.373623E-05
21.04073,0.009648101,-3.373623E-05
21.06873,0.009648101,-3.373623E-05
21.09948,0.009648101,-3.373623E-05
21.13103,0.009648101,-3.373623E-05
21.16448,0.009648101,-3.373623E-05
21.19515,0.009648101,-3.373623E-05
21.2289,0.009648101,-3.373623E-05
21.26228,0.009648101,-3.373623E-05
21.29408,0.009648101,-3.373623E-05
21.32488,0.009648101,-3.373623E-05
21.35693,0.009648101,-3.373623E-05
21.38783,0.009648101,-3.373623E-05
21.41941,0.009648101,-3.373623E-05
21.44965,0.009648101,-3.373623E-05
21.48182,0.009648101,-3.373623E-05
21.51424,0.009648101,-3.373623E-05
21.54496,0.009648101,-3.373623E-05
21.57504,0.009648101,-3.373623E-05
21.60693,0.009648101,-3.373623E-05
21.63799,0.009648101,-3.373623E-05
21.66914,0.009648101,-3.373623E-05
21.70055,0.009648101,-3.373623E-05
21.7345,0.009648101,-3.373623E-05
21.76592,0.009648101,-3.373623E-05
21.79664,0.009648101,-3.373623E-05
21.82905,0.009648101,-3.373623E-05
21.86054,0.009648101,-3.373623E-05
21.89437,0.009648101,-3.373623E-05
21.92629,0.009648101,-3.373623E-05
21.95823,0.009648101,-3.373623E-05
21.99,0.009648101,-3.373623E-05
22.02395,0.009648101,-3.373623E-05
22.0555,0.009648101,-3.373623E-05
22.08654,0.009648101,-3.373623E-05
22.11887,0.009648101,-3.373623E-05
22.15319,0.009648101,-3.373623E-05
22.18505,0.009648101,-3.373623E-05
22.21561,0.009648101,-3.373623E-05
22.25028,0.009648101,-3.373623E-05
22.28242,0.009648101,-3.373623E-05
22.31409,0.009648101,-3.373623E-05
22.34556,0.009648101,-3.373623E-05
